ESPECIE	LONGITUD	LATITUD
elliptica	-105.30000000	20.34722222
elliptica	-105.26194444	20.35222222
elliptica	-105.25000000	20.39166667
elliptica	-105.18888889	20.36666667
elliptica	-104.99083333	21.49444444
elliptica	-104.97527778	21.50666667
elliptica	-104.89083333	20.73777778
elliptica	-104.81666667	20.36666667
elliptica	-104.79722222	20.41666667
elliptica	-104.38888889	19.66666667
elliptica	-104.38333333	19.66666667
elliptica	-103.48333333	20.80000000
elliptica	-103.23333333	19.26666667
elliptica	-100.55972222	17.48555556
elliptica	-100.03833333	18.83500000
elliptica	-99.16666667	17.58333333
elliptica	-98.58333333	17.41666667
elliptica	-97.48333333	17.55000000
elliptica	-96.99666667	19.40166667
elliptica	-96.41666667	19.78333333
elliptica	-96.27416667	19.19861111
elliptica	-96.15000000	17.28333333
elliptica	-95.28333333	18.58333333
elliptica	-94.92861111	17.95722222
elliptica	-91.75416667	16.29777778
elliptica	-91.73638889	16.17583333
elliptica	-105.86525278	23.41529444
elliptica	-104.97000000	21.46833333
elliptica	-104.96590000	21.15929167
elliptica	-100.28500000	19.61666667
elliptica	-100.77000000	19.62000000
elliptica	-98.56833333	20.74333333
elliptica	-96.91611111	19.59805556
elliptica	-96.81666667	19.65000000
elliptica	-96.81666667	19.80000000
elliptica	-94.07085833	16.68564444
elliptica	-92.09444444	16.97444444
elliptica	-92.04000000	16.06000000
elliptica	-95.01234167	16.98316667
elliptica	-91.63120000	15.92080000
emoryi	-112.30583333	34.45666667
emoryi	-110.51666667	33.51666667
emoryi	-108.38333333	32.78333333
emoryi	-110.72000000	32.37194444
emoryi	-111.10055556	31.38833333
emoryi	-104.08333333	30.70000000
emoryi	-104.06666667	30.56666667
emoryi	-103.25555556	29.83333333
emoryi	-106.34000000	29.64000000
emoryi	-106.34000000	28.87333333
emoryi	-106.87333333	28.42333333
emoryi	-105.71833333	25.35527778
emoryi	-99.81666667	23.81666667
emoryi	-99.80000000	23.41666667
emoryi	-99.86666667	23.38333333
emoryi	-99.76666667	24.31666667
emoryi	-99.66666667	23.23333333
emoryi	-100.00000000	24.61666667
emoryi	-101.11000000	25.12111111
emoryi	-102.33333333	29.00000000
emoryi	-104.95000000	23.91666667
emoryi	-104.76666667	24.51666667
emoryi	-105.58333333	26.75000000
emoryi	-105.48333333	26.48333333
emoryi	-105.65000000	25.43333333
emoryi	-105.30000000	26.36666667
emoryi	-105.73333333	25.33333333
emoryi	-105.31666667	25.05000000
emoryi	-106.86666667	28.40500000
emoryi	-107.75000000	28.83333333
emoryi	-107.90000000	29.76666667
emoryi	-107.56888889	29.72500000
emoryi	-107.48333333	28.53333333
emoryi	-107.93333333	29.15000000
emoryi	-108.18333333	30.88333333
emoryi	-108.35000000	30.30000000
emoryi	-109.90833333	30.87500000
emoryi	-109.90000000	30.85833333
emoryi	-109.65000000	30.55000000
emoryi	-109.68333333	30.43333333
emoryi	-109.00000000	28.35000000
emoryi	-109.15000000	31.20000000
emoryi	-110.83333333	30.86666667
emoryi	-110.20000000	30.81666667
emoryi	-110.85611111	30.98944444
emoryi	-110.59166667	31.26305556
emoryi	-109.73055556	28.56666667
emoryi	-109.68555556	30.37416667
emoryi	-109.06250000	29.74861111
emoryi	-110.96666667	31.20000000
emoryi	-110.86333333	30.78638889
emoryi	-108.93444444	28.37944444
emoryi	-108.08000000	30.30833333
emoryi	-106.86666667	28.40666667
emoryi	-106.69388889	28.38138889
emoryi	-105.72166667	25.34000000
emoryi	-104.91833333	24.80500000
emoryi	-104.74166667	24.26527778
emoryi	-104.48333333	24.49000000
emoryi	-99.90333333	24.72500000
emoryi	-110.46000556	31.00003889
emoryi	-109.91115278	31.20429444
emoryi	-109.64305556	30.50806111
emoryi	-109.58653611	30.36335833
emoryi	-109.23193889	30.85166944
emoryi	-109.22193333	30.58777778
emoryi	-108.08166944	30.30750000
emoryi	-108.06350278	29.09730000
emoryi	-107.40364722	28.41033889
emoryi	-106.77188333	28.28278333
emoryi	-106.34443889	29.26194444
emoryi	-106.33873889	28.34716667
emoryi	-105.33928889	26.38098056
emoryi	-112.29416667	34.45666667
emoryi	-111.09944444	31.38833333
emoryi	-110.71333333	32.36138889
emoryi	-110.59952222	30.94713889
emoryi	-108.27673611	29.94558056
emoryi	-107.60637778	29.78792500
emoryi	-106.89682778	28.40579722
emoryi	-106.51305556	30.59278056
emoryi	-106.23261667	28.86454722
emoryi	-106.08888889	28.63528056
emoryi	-105.70363333	25.64077778
emoryi	-105.53333333	25.08333333
emoryi	-104.96252778	25.09160278
emoryi	-104.76537500	24.95600833
emoryi	-104.58567778	26.97301389
emoryi	-102.46666667	28.88333333
emoryi	-110.97361111	31.25000000
emoryi	-110.87361111	30.98055556
emoryi	-110.19527778	30.95916667
emoryi	-110.07527778	30.56361111
emoryi	-110.02944444	30.80694444
emoryi	-109.71666667	28.56666667
emoryi	-109.23722222	29.93833333
emoryi	-108.81111111	28.30666667
emoryi	-105.71666667	25.33333333
emoryi	-100.06000000	24.81805556
emoryi	-107.07916667	28.37277778
flocculenta	-99.95000000	24.51666667
flocculenta	-100.18333333	24.88333333
flocculenta	-100.00000000	24.61666667
flocculenta	-100.51666667	25.48333333
flocculenta	-100.65000000	25.33333333
flocculenta	-100.15000000	25.25000000
flocculenta	-100.18333333	25.21666667
flocculenta	-100.24361111	24.87222222
flocculenta	-99.87115000	25.02967778
flocculenta	-100.60000000	25.48333333
flocculenta	-100.36750000	25.24361111
flocculenta	-99.94805556	24.49416667
flocculenta	-99.74194444	23.97861111
flocculenta	-100.62305556	25.48528056
flocculenta	-99.90555556	24.48056111
flocculenta	-99.80111389	23.92443889
flocculenta	-100.83333333	25.43333333
fulva	-103.84000000	20.78722222
fulva	-104.43333333	19.65000000
fulva	-104.20000000	22.61666667
fulva	-104.30000000	22.45000000
fulva	-104.33333333	22.35000000
fulva	-104.75000000	22.33333333
fulva	-104.71666667	22.30000000
fulva	-104.68333333	23.05000000
fulva	-105.60000000	23.83333333
fulva	-105.71666667	23.70000000
fulva	-105.81666667	23.63333333
fulva	-105.65361111	23.60444444
fulva	-105.83583333	23.56250000
fulva	-105.83333333	23.53333333
fulva	-105.36666667	23.50000000
fulva	-105.83333333	23.48333333
fulva	-105.81666667	23.46666667
fulva	-105.04194444	23.41305556
fulva	-105.36666667	23.38333333
fulva	-105.37055556	23.38333333
fulva	-105.33333333	23.30000000
fulva	-105.10000000	23.11666667
fulva	-106.66666667	25.31666667
fulva	-107.00000000	26.86666667
fulva	-107.58333333	27.85000000
fulva	-108.13333333	29.18333333
fulva	-105.85416667	23.56222222
fulva	-108.28166667	29.70500000
fulva	-107.82083333	27.60250000
fulva	-107.54166667	27.30000000
fulva	-105.84166667	23.48666667
fulva	-105.83833333	23.56166667
fulva	-105.04166667	23.41166667
fulva	-104.76500000	22.49500000
fulva	-104.63333333	22.23333333
fulva	-104.30500000	23.01166667
fulva	-104.28333333	20.67722222
fulva	-105.85305000	23.55138056
fulva	-104.71666667	22.25000000
fulva	-108.19361111	28.16444444
fulva	-107.79416667	28.37527778
fulva	-105.85000000	23.60000000
fulva	-105.84279444	23.43907500
fulva	-105.84250000	23.48138889
fulva	-105.36666667	23.41666667
fulva	-105.35000000	23.76666667
fulva	-104.76333333	22.49500000
fulva	-102.88333333	21.16666667
fulva	-107.40000000	28.42333333
fulva	-105.71833333	25.35527778
galeanensis	-99.75000000	23.73333333
galeanensis	-99.95000000	24.56666667
galeanensis	-100.20944444	24.78277778
galeanensis	-100.04577778	24.92783333
galeanensis	-100.01694444	24.58361111
galeanensis	-99.98250000	24.63166667
galeanensis	-99.95666667	24.63833333
galeanensis	-100.26750000	24.75305556
galeanensis	-100.08573889	24.84163333
galeanensis	-100.07493056	24.91639444
galeanensis	-99.96510000	24.57792222
galeanensis	-99.78333333	23.66666667
gentryi	-104.33333333	22.31666667
gentryi	-104.41666667	22.25000000
gentryi	-104.25000000	22.25000000
gentryi	-103.91805556	21.89111111
gentryi	-104.98333333	21.51666667
gentryi	-103.62111111	20.83722222
gentryi	-104.39111111	19.59722222
gentryi	-101.76666667	19.86666667
gentryi	-101.70000000	21.31666667
gentryi	-102.96666667	19.86666667
gentryi	-102.91666667	21.45000000
gentryi	-102.08333333	19.41666667
gentryi	-102.11666667	20.30000000
gentryi	-103.00000000	19.95000000
gentryi	-103.00000000	19.88333333
gentryi	-103.91805556	21.87555556
gentryi	-103.83333333	20.83333333
gentryi	-103.84000000	20.78722222
gentryi	-103.56666667	20.73333333
gentryi	-103.21666667	21.73333333
gentryi	-103.61666667	19.63333333
gentryi	-103.88333333	21.61666667
gentryi	-103.61666667	19.56666667
gentryi	-103.65000000	22.35000000
gentryi	-103.43333333	20.35000000
gentryi	-103.22388889	21.33666667
gentryi	-103.41666667	20.30000000
gentryi	-103.35000000	20.15000000
gentryi	-103.71666667	20.13333333
gentryi	-104.51666667	19.91666667
gentryi	-104.56666667	19.88333333
gentryi	-104.30000000	19.86666667
gentryi	-104.25000000	20.53333333
gentryi	-104.28055556	19.52027778
gentryi	-104.30277778	19.50833333
gentryi	-104.29888889	19.48527778
gentryi	-104.12500000	19.49333333
gentryi	-104.98333333	21.46666667
gentryi	-104.18333333	19.46666667
gentryi	-104.96666667	20.36666667
gentryi	-104.25000000	22.16666667
gentryi	-104.55000000	20.05000000
gentryi	-105.71666667	23.70000000
gentryi	-105.78333333	23.63333333
gentryi	-105.83333333	23.50000000
gentryi	-105.81666667	23.45000000
gentryi	-105.85222222	23.43833333
gentryi	-105.10000000	23.11666667
gentryi	-106.96666667	26.08333333
gentryi	-107.65000000	25.93333333
gentryi	-107.36666667	25.63333333
gentryi	-103.68972222	22.64805556
gentryi	-103.83333333	20.86666667
gentryi	-103.23333333	21.33333333
gentryi	-102.91666667	20.36666667
gentryi	-102.86666667	19.91666667
gentryi	-102.05000000	20.15000000
gentryi	-102.01666667	20.33333333
gentryi	-101.91666667	21.35000000
gentryi	-106.42166667	25.24500000
gentryi	-105.84833333	24.54500000
gentryi	-105.84166667	23.48666667
gentryi	-104.51722222	22.25138889
gentryi	-104.43666667	19.60166667
gentryi	-104.36944444	19.77083333
gentryi	-104.36000000	19.45000000
gentryi	-103.97666667	20.70000000
gentryi	-103.91333333	19.47500000
gentryi	-103.84833333	20.78666667
gentryi	-103.72833333	20.13833333
gentryi	-103.60833333	19.56333333
gentryi	-103.46500000	19.81833333
gentryi	-103.32166667	19.86333333
gentryi	-103.27166667	19.14166667
gentryi	-103.23833333	20.86500000
gentryi	-103.08666667	20.52666667
gentryi	-102.91000000	19.58500000
gentryi	-102.71833333	21.84500000
gentryi	-102.32333333	20.65500000
gentryi	-102.22333333	20.60666667
gentryi	-101.80666667	19.57166667
gentryi	-101.77166667	19.87833333
gentryi	-101.68500000	19.65000000
gentryi	-101.59833333	19.61333333
gentryi	-101.53833333	19.50500000
gentryi	-101.42833333	19.89500000
gentryi	-101.27222222	21.04722222
gentryi	-101.25500000	21.01500000
gentryi	-101.19416667	21.07194444
gentryi	-101.16833333	19.60333333
gentryi	-101.09500000	19.66666667
gentryi	-105.84805000	23.60681111
gentryi	-107.08333333	25.90000000
gentryi	-104.96666667	21.50000000
gentryi	-104.51666667	19.93333333
gentryi	-104.41666667	22.45000000
gentryi	-104.38333333	19.58333333
gentryi	-104.28333333	19.48333333
gentryi	-103.98333333	21.83333333
gentryi	-103.35000000	21.61666667
gentryi	-105.83598889	23.50472222
gentryi	-104.71000000	20.61666667
gentryi	-103.62813889	22.37003333
gentryi	-103.39111111	20.41638889
gentryi	-102.82000000	21.60000000
gentryi	-104.47888889	19.60472222
gentryi	-103.95000000	19.53333333
gentryi	-103.83333333	20.88333333
gentryi	-103.20000000	21.33333333
gentryi	-103.08333333	20.51666667
gentryi	-102.88333333	22.35000000
gentryi	-102.58333333	21.63333333
gentryi	-101.86666667	19.50000000
gentryi	-101.85000000	19.50000000
gentryi	-101.71666667	19.56666667
gentryi	-101.60000000	19.61277778
gentryi	-101.26666667	21.03333333
gentryi	-101.23333333	21.36666667
graciliramis	-100.31666667	23.58333333
graciliramis	-100.23128056	24.66954722
grahamii	-99.74000000	17.73666667
grahamii	-99.27000000	17.57000000
grahamii	-99.68666667	17.55000000
grahamii	-99.62000000	17.55000000
grahamii	-100.12000000	17.47000000
grahamii	-99.47333333	17.43666667
grahamii	-96.72000000	17.07000000
grahamii	-96.50555556	17.03833333
grahamii	-96.88666667	16.58666667
grahamii	-96.93666667	16.57000000
grahamii	-96.88000000	16.58000000
gravesii	-103.61666667	30.08333333
gravesii	-103.71666667	29.17500000
gravesii	-102.33333333	29.00000000
gravesii	-102.51666667	28.73333333
gravesii	-101.91972222	27.22166667
gravesii	-101.97055556	28.81583333
gravesii	-101.66666667	27.66666667
gravesii	-101.66666667	26.50000000
gravesii	-101.25000000	26.30833333
gravesii	-101.30000000	26.16666667
gravesii	-101.38333333	26.03333333
gravesii	-102.56666667	28.91666667
gravesii	-102.07500000	26.78333333
gravesii	-102.16666667	28.58333333
gravesii	-102.98333333	28.25000000
gravesii	-102.80833333	29.20833333
gravesii	-102.70000000	27.20000000
gravesii	-102.78333333	29.18333333
gravesii	-102.61666667	29.10000000
gravesii	-102.12500000	29.02500000
gravesii	-102.90000000	28.23666667
gravesii	-102.83333333	27.66666667
gravesii	-102.67388889	26.98583333
gravesii	-102.57833333	28.96000000
gravesii	-102.43166667	28.57833333
gravesii	-102.42000000	28.79333333
gravesii	-102.07511667	28.46365000
gravesii	-101.48000000	26.40166667
gravesii	-101.24500000	26.33666667
gravesii	-100.66388889	26.84027778
gravesii	-102.75000000	29.20000000
gravesii	-102.57597222	26.98555556
gravesii	-102.49583333	27.11305556
gravesii	-102.44706389	26.99946944
gravesii	-102.42777778	27.04722222
gravesii	-102.41666667	27.12861111
gravesii	-102.39444444	27.02583333
gravesii	-102.24000000	27.17000000
gravesii	-102.16584444	26.98970000
gravesii	-102.05166667	26.96888889
gravesii	-102.03110556	26.77801111
gravesii	-101.91666667	26.60555556
gravesii	-101.51944444	26.56194444
gravesii	-101.34805556	26.29611111
gravesii	-103.55472222	27.43250000
gravesii	-102.80306111	28.61278056
gravesii	-102.73480833	29.23227222
gravesii	-102.55000000	27.16000000
gravesii	-102.55000000	28.90000000
gravesii	-102.52083333	27.13750000
gravesii	-102.46666667	28.46666667
gravesii	-102.41111111	27.08333333
gravesii	-102.40833333	27.60000000
gravesii	-102.33333333	28.75000000
gravesii	-102.06666667	28.45000000
gravesii	-102.05943889	28.55806111
gravesii	-102.04500000	28.27805556
gravesii	-101.85500000	28.31083333
gravesii	-101.57194444	26.46500000
gravesii	-101.56777778	26.10611111
gravesii	-101.51443889	27.87750000
gravesii	-101.37000000	26.34000000
gravesii	-101.35166667	26.85416667
gravesii	-101.25286944	26.33398333
gravesii	-100.83333333	27.01666667
gulielmi-trealeasi	-83.89000000	9.92333333
gulielmi-trealeasi	-82.75000000	8.83333333
gulielmi-trealeasi	-83.89000000	9.91000000
gulielmi-trealeasi	-83.62850000	9.82102000
gulielmi-trealeasi	-83.69660000	9.89438000
gulielmi-trealeasi	-84.07920000	10.09880000
gulielmi-trealeasi	-83.84860000	10.00970000
gulielmi-trealeasi	-82.66420000	8.98778000
gulielmi-trealeasi	-82.55940000	8.97206000
gulielmi-trealeasi	-82.60660000	9.00350000
gulielmi-trealeasi	-82.51750000	9.00350000
gulielmi-trealeasi	-82.48080000	8.93537000
hintonii	-100.05083333	19.05666667
hintonii	-100.45000000	18.87333333
hintonii	-100.18222222	19.09583333
hintonii	-100.11694444	19.04416667
hintonii	-100.04138889	19.04333333
hintonii	-100.05111111	19.01388889
hintonii	-100.06694444	18.99833333
hintonii	-100.05027778	18.97527778
hintonii	-100.15583333	18.94083333
hintonii	-100.14000000	18.93138889
hintonii	-100.46722222	18.89972222
hintonii	-100.16805556	18.89222222
hintonii	-100.46722222	18.86750000
hintonii	-100.51000000	18.86611111
hintonii	-100.42555556	18.86388889
hintonii	-100.38333333	18.81916667
hintonii	-100.30805556	18.80833333
hintonii	-100.12916667	18.69583333
hintonii	-100.13222222	18.69250000
hintonii	-100.12777778	18.69250000
hintonii	-100.11944444	18.69250000
hintonii	-100.18583333	18.68222222
hintonii	-100.19444444	18.63500000
hintonii	-100.25659722	18.82013889
hintonii	-100.18333333	18.68333333
hintonii	-100.48333333	18.83333333
hintonii	-100.45000000	18.86666667
hintonii	-100.15000000	18.93333333
hintonii	-100.18333333	18.65000000
hintonii	-100.08333333	18.98333333
hintonorum	-101.00138889	25.42250000
hintonorum	-100.50000000	25.43333333
hintonorum	-100.55000000	25.36666667
hintonorum	-100.43333333	25.31666667
hintonorum	-100.48333333	25.25000000
hintonorum	-100.46666667	25.21666667
hintonorum	-100.38333333	25.15000000
hintonorum	-100.36666667	25.11666667
hintonorum	-100.25000000	25.11666667
hintonorum	-100.77325000	25.61597222
hintonorum	-100.55305556	25.37416667
hintonorum	-100.38111111	25.20916667
hintonorum	-100.36750000	25.24361111
hintonorum	-100.28816667	25.22175000
hintonorum	-100.28500000	25.19527778
hintonorum	-100.84666667	25.44527778
hintonorum	-100.43166667	25.32666667
hintonorum	-100.59224722	25.35232778
hintonorum	-100.39086667	25.20490278
hintonorum	-100.83333333	25.43333333
hintonorum	-100.43200000	25.23650000
hintonorum	-100.63333333	25.36666667
hintonorum	-100.35777778	25.18694444
hirtifolia	-98.23611111	20.31944444
hirtifolia	-98.23611111	20.34194444
hirtifolia	-98.31638889	20.31888889
hirtifolia	-98.10000000	20.11666667
hirtifolia	-98.06666667	20.11666667
hirtifolia	-98.01666667	20.08333333
hirtifolia	-98.14361111	20.29222222
hirtifolia	-97.39420000	19.88760000
hirtifolia	-97.58805556	19.86972222
hirtifolia	-97.95610000	20.02430000
hondurensis	-89.28388889	14.54027778
hondurensis	-87.65000000	14.47333333
hondurensis	-88.00000000	14.38333333
hondurensis	-87.20527778	14.11777778
hondurensis	-87.12444444	14.07138889
hondurensis	-87.13694444	14.06944444
hondurensis	-87.08666667	14.05222222
hondurensis	-87.05583333	14.04111111
hondurensis	-87.06777778	14.04027778
hondurensis	-87.05305556	14.03861111
hondurensis	-87.05194444	14.02361111
hondurensis	-88.10222222	13.95555556
hondurensis	-86.96666667	13.81666667
hondurensis	-86.25000000	13.70000000
hondurensis	-88.50000000	13.50000000
hondurensis	-85.93333333	13.05000000
hondurensis	-82.48080000	8.93537000
hondurensis	-89.05140000	16.65790000
hondurensis	-89.17540000	14.29320000
hondurensis	-88.09190000	13.89100000
hondurensis	-89.06550000	14.80440000
hondurensis	-88.93590000	14.73320000
hondurensis	-87.41360000	15.22550000
hondurensis	-87.51730000	14.38340000
hondurensis	-87.40720000	14.78500000
hypoleucoides	-111.93583333	34.16777778
hypoleucoides	-108.38333333	32.78333333
hypoleucoides	-110.83333333	32.33333333
hypoleucoides	-110.70666667	32.22111111
hypoleucoides	-109.81666667	32.06944444
hypoleucoides	-112.03888889	32.00277778
hypoleucoides	-110.58333333	31.58333333
hypoleucoides	-109.96666667	30.93333333
hypoleucoides	-108.13722222	29.18527778
hypoleucoides	-102.76666667	29.06666667
hypoleucoides	-106.34000000	28.87333333
hypoleucoides	-106.08666667	28.63666667
hypoleucoides	-102.61666667	29.05000000
hypoleucoides	-102.33333333	29.00000000
hypoleucoides	-104.79166667	29.09166667
hypoleucoides	-105.46666667	28.11666667
hypoleucoides	-106.66666667	26.96666667
hypoleucoides	-107.58333333	27.85000000
hypoleucoides	-107.50000000	27.68333333
hypoleucoides	-107.48333333	28.53333333
hypoleucoides	-107.86666667	28.38333333
hypoleucoides	-107.78333333	29.25000000
hypoleucoides	-107.83777778	29.22527778
hypoleucoides	-108.30805556	29.62666667
hypoleucoides	-108.93333333	28.36666667
hypoleucoides	-108.85833333	28.36666667
hypoleucoides	-108.28333333	27.36666667
hypoleucoides	-108.13333333	29.18333333
hypoleucoides	-108.17500000	29.17611111
hypoleucoides	-108.37388889	29.15472222
hypoleucoides	-108.28333333	28.11666667
hypoleucoides	-109.96666667	29.88333333
hypoleucoides	-109.60000000	30.41666667
hypoleucoides	-109.03333333	28.36666667
hypoleucoides	-109.00833333	28.00833333
hypoleucoides	-108.71666667	27.11666667
hypoleucoides	-108.70555556	28.20555556
hypoleucoides	-108.40833333	28.19166667
hypoleucoides	-108.35833333	28.30833333
hypoleucoides	-108.35833333	28.32500000
hypoleucoides	-108.29166667	28.12500000
hypoleucoides	-108.28333333	28.28333333
hypoleucoides	-108.21333333	28.18250000
hypoleucoides	-106.51666667	29.35000000
hypoleucoides	-102.46944444	29.06027778
hypoleucoides	-109.03333333	28.33333333
hypoleucoides	-108.14111111	29.19166667
hypoleucoides	-107.93333333	29.68500000
hypoleucoides	-102.60000000	29.00666667
hypoleucoides	-110.46000556	31.00003889
hypoleucoides	-109.22193333	30.58777778
hypoleucoides	-108.10444444	30.32638889
hypoleucoides	-108.06350278	29.09730000
hypoleucoides	-106.53256667	29.22449722
hypoleucoides	-106.48556111	28.80193889
hypoleucoides	-106.08888889	28.63528056
hypoleucoides	-103.55472222	27.43250000
hypoleucoides	-102.58333333	29.05000000
hypoleucoides	-110.38112778	31.02415000
hypoleucoides	-108.74206944	29.25375833
hypoleucoides	-108.37194444	28.42193889
hypoleucoides	-108.32876389	30.17743611
hypoleucoides	-107.93776389	29.13798611
hypoleucoides	-107.55943889	27.16194444
hypoleucoides	-107.05185833	28.40281111
hypoleucoides	-106.51305556	30.59278056
hypoleucoides	-106.50398333	29.20438611
hypoleucoides	-104.58567778	26.97301389
hypoleucoides	-102.69179722	29.09160556
hypoleucoides	-108.33333333	29.78722222
hypoleucoides	-108.28166667	29.70500000
hypoxantha	-101.91972222	27.22166667
hypoxantha	-101.00138889	25.42250000
hypoxantha	-100.07194444	24.82166667
hypoxantha	-99.75000000	23.70000000
hypoxantha	-99.78333333	23.66666667
hypoxantha	-99.98333333	25.03333333
hypoxantha	-100.33333333	24.98333333
hypoxantha	-100.26666667	24.90000000
hypoxantha	-100.18333333	24.88333333
hypoxantha	-100.21666667	24.86666667
hypoxantha	-100.06666667	24.80000000
hypoxantha	-100.40000000	22.70000000
hypoxantha	-100.88333333	23.68333333
hypoxantha	-100.42500000	22.66638889
hypoxantha	-100.46666667	22.55000000
hypoxantha	-100.63333333	25.36666667
hypoxantha	-100.95500000	25.33777778
hypoxantha	-101.00000000	25.38333333
hypoxantha	-101.15000000	22.08333333
hypoxantha	-101.00000000	22.08333333
hypoxantha	-102.44166667	27.04083333
hypoxantha	-101.05055556	25.41111111
hypoxantha	-100.88305556	25.22972222
hypoxantha	-100.87611111	25.35361111
hypoxantha	-100.29194444	24.90666667
hypoxantha	-100.24361111	24.87222222
hypoxantha	-100.20944444	24.78277778
hypoxantha	-100.07183333	24.86216667
hypoxantha	-101.44166667	25.20166667
hypoxantha	-100.94750000	25.35777778
hypoxantha	-100.23166667	24.86833333
hypoxantha	-100.17500000	24.88833333
hypoxantha	-100.07166667	24.81333333
hypoxantha	-99.87000000	24.54333333
hypoxantha	-99.79500000	23.57166667
hypoxantha	-101.00000000	25.43305556
hypoxantha	-103.55472222	27.43250000
hypoxantha	-100.59770556	25.35747222
hypoxantha	-100.16666667	24.88333333
iltisii	-105.29250000	20.36611111
iltisii	-104.06200000	19.27880000
iltisii	-105.40900000	20.32100000
iltisii	-105.13000000	20.45000000
iltisii	-105.34611111	20.22722222
iltisii	-105.16000000	20.38000000
iltisii	-104.42888889	19.59444444
iltisii	-104.23333333	19.53333333
iltisii	-104.10000000	19.39250000
iltisii	-104.92388889	20.32722222
iltisii	-105.08277778	20.42722222
iltisii	-104.79805556	20.27111111
iltisii	-104.63100000	19.79650000
iltisii	-104.62800000	19.84540000
laurina	-99.18333333	21.01666667
laurina	-103.83777778	20.88944444
laurina	-103.62111111	20.83722222
laurina	-100.40000000	20.59000000
laurina	-98.47000000	20.53666667
laurina	-97.95000000	20.27000000
laurina	-98.73666667	20.17000000
laurina	-98.53666667	19.83666667
laurina	-97.25000000	19.79000000
laurina	-98.52000000	19.77333333
laurina	-97.07000000	19.62333333
laurina	-99.37000000	19.42333333
laurina	-103.95000000	19.40000000
laurina	-99.60694444	19.34000000
laurina	-99.22333333	19.33666667
laurina	-98.24000000	19.32333333
laurina	-98.74000000	19.32000000
laurina	-99.09000000	19.22333333
laurina	-98.78666667	19.22333333
laurina	-98.80166667	19.20000000
laurina	-99.12000000	19.19000000
laurina	-99.87333333	19.18666667
laurina	-99.07000000	19.18666667
laurina	-99.88666667	19.17333333
laurina	-101.92416667	19.15027778
laurina	-98.76666667	19.13333333
laurina	-99.19000000	19.12333333
laurina	-98.75555556	19.11666667
laurina	-100.05083333	19.05666667
laurina	-96.50000000	17.44000000
laurina	-96.40000000	17.26666667
laurina	-96.03333333	17.25000000
laurina	-96.58666667	17.17333333
laurina	-96.60000000	17.17000000
laurina	-96.68666667	17.15000000
laurina	-96.43666667	17.13666667
laurina	-96.72000000	17.07000000
laurina	-96.07333333	17.02333333
laurina	-99.21388889	19.33333333
laurina	-100.11666667	21.73333333
laurina	-99.15416667	19.53388889
laurina	-99.25583333	19.34555556
laurina	-99.01194444	19.33694444
laurina	-99.31055556	19.33472222
laurina	-99.31666667	19.33333333
laurina	-99.21000000	19.33000000
laurina	-99.30974444	19.32365833
laurina	-99.31083333	19.32250000
laurina	-99.32333056	19.31833056
laurina	-99.19277778	19.31444444
laurina	-99.31833333	19.30500000
laurina	-99.30722222	19.30388889
laurina	-99.24000000	19.29527778
laurina	-99.25388889	19.29500000
laurina	-99.25138889	19.28888889
laurina	-99.26472222	19.28833333
laurina	-99.28345278	19.27631111
laurina	-99.29500000	19.26500000
laurina	-99.20611111	19.25055556
laurina	-99.28333333	19.25000000
laurina	-99.19722222	19.24777778
laurina	-99.21027778	19.24777778
laurina	-99.22350278	19.24539722
laurina	-99.19805556	19.24138889
laurina	-99.24777778	19.22111111
laurina	-99.10060556	19.21931111
laurina	-99.25833333	19.20805556
laurina	-99.11527778	19.20722222
laurina	-99.11666667	19.20027778
laurina	-99.08750000	19.19083333
laurina	-99.07000000	19.18000000
laurina	-98.98555556	19.16888889
laurina	-99.19833333	19.13222222
laurina	-99.19500000	19.11333056
laurina	-99.19000000	19.11000000
laurina	-99.19500000	19.10638889
laurina	-98.93888889	19.10055556
laurina	-99.64333333	20.07916667
laurina	-99.93194444	20.01666667
laurina	-99.51527778	19.99472222
laurina	-99.88472222	19.98111111
laurina	-99.60638889	19.97583333
laurina	-99.55361111	19.95000000
laurina	-99.56138889	19.95000000
laurina	-99.54972222	19.81972222
laurina	-100.00833056	19.80861111
laurina	-100.13222222	19.80083333
laurina	-99.63472222	19.79000000
laurina	-99.67083333	19.78444444
laurina	-99.38472222	19.51000000
laurina	-98.76388889	19.50555556
laurina	-99.89500000	19.50277778
laurina	-99.36250000	19.49500000
laurina	-99.77222222	19.48500000
laurina	-99.93055556	19.77472222
laurina	-100.12416667	19.75916667
laurina	-99.74888889	19.75888889
laurina	-100.14083333	19.75833333
laurina	-99.82583333	19.75833333
laurina	-99.58111111	19.75833333
laurina	-98.82472222	19.75305556
laurina	-99.94305556	19.74694444
laurina	-99.24250000	19.72805556
laurina	-99.46305556	19.72722222
laurina	-99.78000000	19.72166667
laurina	-99.48305556	19.66055556
laurina	-99.43500000	19.65222222
laurina	-99.31416667	19.62500000
laurina	-99.41777778	19.61666667
laurina	-100.15833333	19.61666667
laurina	-99.60222222	19.59750000
laurina	-99.09166667	19.59277778
laurina	-99.09111111	19.58388889
laurina	-99.41388889	19.57472222
laurina	-99.41277778	19.55777778
laurina	-98.71305556	19.55666667
laurina	-99.28500000	19.55583333
laurina	-99.82277778	19.47694444
laurina	-99.25722222	19.47638889
laurina	-99.34333333	19.47416667
