FUENTE Seccion Especie LATITUD LONGITUD Elevacion Temperatura  Precipitacion
ANTERIOR Lobatae candicans 18.11670000000 -96.83330000000 1897 155 1824
ANTERIOR Lobatae candicans 17.58330000000 -96.55000000000 1918 159 1361
ANDRES Lobatae candicans 17.58310000000 -96.54980000000 1935 159 1361
ANDRES Lobatae candicans 17.20830000000 -97.98530000000 1939 182 1533
ANDRES Lobatae candicans 17.27610000000 -95.99280000000 1998 159 2517
ANTERIOR Lobatae candicans 16.23330000000 -96.00000000000 1981 168 1103
ANTERIOR Lobatae candicans 17.38330000000 -97.10000000000 1994 175 782
ANTERIOR Lobatae candicans 17.28330000000 -97.00000000000 2001 167 743
ANDRES Lobatae candicans 17.33940000000 -96.88110000000 2001 168 751
ANDRES Lobatae candicans 17.28500000000 -96.98030000000 2001 171 778
ANDRES Lobatae candicans 17.91780000000 -96.87080000000 2001 160 1176
ANTERIOR Lobatae candicans 16.45000000000 -97.00000000000 2003 174 1111
ANTERIOR Lobatae candicans 17.34640000000 -97.88110000000 2005 171 1115
ANTERIOR Lobatae candicans 17.30000000000 -98.11670000000 2001 179 1349
ANDRES Lobatae candicans 16.83000000000 -96.08060000000 2107 157 1179
ANDRES Lobatae candicans 16.28110000000 -96.05640000000 2025 151 1288
ANDRES Lobatae candicans 17.60500000000 -96.58330000000 2023 143 1406
ANDRES Lobatae candicans 16.71940000000 -97.31140000000 2028 181 1154
ANTERIOR Lobatae candicans 16.46670000000 -97.01540000000 2079 177 1093
ANDRES Lobatae candicans 16.25640000000 -96.99920000000 2106 172 1258
ANDRES Lobatae candicans 17.29330000000 -98.11110000000 2121 169 1316
ANDRES Lobatae candicans 17.31030000000 -96.44560000000 2140 154 1033
ANDRES Lobatae candicans 17.55360000000 -96.56220000000 2163 146 1368
ANDRES Lobatae candicans 17.55280000000 -96.56330000000 2169 146 1368
ANTERIOR Lobatae candicans 17.53330000000 -96.55330000000 2180 154 1370
ANDRES Lobatae candicans 17.55830000000 -96.55080000000 2201 142 1436
ANDRES Lobatae candicans 16.97030000000 -96.40000000000 2193 156 909
ANDRES Lobatae candicans 17.24330000000 -96.05220000000 2195 145 1922
ANTERIOR Lobatae candicans 17.22310000000 -97.03440000000 2201 166 759
ANDRES Lobatae candicans 16.68130000000 -97.22750000000 2206 163 1170
ANTERIOR Lobatae candicans 17.32830000000 -97.67330000000 2272 151 1011
ANDRES Lobatae candicans 16.12780000000 -96.25250000000 2385 135 1308
ANDRES Lobatae candicans 17.41000000000 -96.52470000000 2417 137 1388
ANTERIOR Lobatae candicans 17.26670000000 -96.40000000000 2322 144 1226
ANTERIOR Lobatae candicans 16.93330000000 -97.00000000000 2322 156 876
ANTERIOR Lobatae candicans 17.31670000000 -97.66670000000 2252 164 931
ANDRES Lobatae candicans 17.11060000000 -96.06810000000 2377 130 1654
ANDRES Lobatae candicans 17.32390000000 -97.66390000000 2388 164 931
ANDRES Lobatae candicans 16.87610000000 -97.65220000000 2391 162 1237
ANTERIOR Lobatae candicans 17.31670000000 -97.68330000000 2399 158 957
ANTERIOR Lobatae candicans 17.23330000000 -97.83330000000 2401 156 1242
ANDRES Lobatae candicans 16.88250000000 -97.65670000000 2401 162 1246
ANDRES Lobatae candicans 17.22610000000 -97.90000000000 2414 157 1321
ANTERIOR Lobatae candicans 17.01670000000 -96.98330000000 2422 156 778
ANDRES Lobatae candicans 17.22880000000 -96.39280000000 2498 131 1409
ANDRES Lobatae candicans 17.26330000000 -97.89640000000 2406 145 1344
ANDRES Lobatae candicans 17.23890000000 -97.88780000000 2498 148 1357
ANDRES Lobatae candicans 16.97920000000 -96.89420000000 2511 164 805
ANDRES Lobatae castanea 17.15170000000 -97.96720000000 1399 204 1741
ANDRES Lobatae castanea 16.30780000000 -95.84310000000 1440 198 1049
ANDRES Lobatae castanea 17.90780000000 -96.92190000000 1567 168 1094
ANDRES Lobatae castanea 16.72580000000 -97.63880000000 1626 202 1783
ANDRES Lobatae castanea 17.90610000000 -96.92860000000 1579 198 1219
ANDRES Lobatae castanea 17.23510000000 -96.21960000000 1590 179 1528
ANDRES Lobatae castanea 17.22000000000 -96.00780000000 1597 167 2615
ANTERIOR Lobatae castanea 17.09770000000 -96.73080000000 1610 191 688
ANTERIOR Lobatae castanea 16.81670000000 -96.88330000000 1603 204 789
ANDRES Lobatae castanea 17.57140000000 -96.56530000000 1623 159 1256
ANTERIOR Lobatae castanea 17.18330000000 -96.85000000000 1632 195 683
ANTERIOR Lobatae castanea 17.20000000000 -96.80000000000 1634 193 667
ANDRES Lobatae castanea 16.03080000000 -96.51560000000 1639 192 1172
ANDRES Lobatae castanea 17.19640000000 -97.97220000000 1640 191 1540
ANDRES Lobatae castanea 16.92430000000 -96.23930000000 1650 175 841
ANTERIOR Lobatae castanea 16.82330000000 -96.90000000000 1665 200 820
ANTERIOR Lobatae castanea 16.63330000000 -96.40000000000 1685 183 534
ANTERIOR Lobatae castanea 16.95000000000 -96.46670000000 1713 180 570
ANTERIOR Lobatae castanea 17.10500000000 -96.71170000000 1700 194 668
ANDRES Lobatae castanea 17.94890000000 -96.83810000000 1734 159 1328
ANDRES Lobatae castanea 17.12500000000 -96.21250000000 1720 163 1287
ANDRES Lobatae castanea 17.13060000000 -96.21860000000 1801 163 1287
ANTERIOR Lobatae castanea 17.81670000000 -97.15000000000 1799 177 698
ANTERIOR Lobatae castanea 16.91670000000 -96.41670000000 1801 177 579
ANDRES Lobatae castanea 16.89940000000 -96.64750000000 1801 179 697
ANTERIOR Lobatae castanea 17.17170000000 -96.87830000000 1801 192 727
ANTERIOR Lobatae castanea 17.76540000000 -97.75160000000 1801 189 771
ANDRES Lobatae castanea 17.65530000000 -97.69610000000 1801 180 780
ANDRES Lobatae castanea 17.15780000000 -96.86870000000 1801 188 760
ANDRES Lobatae castanea 17.32890000000 -96.93320000000 1801 179 770
ANDRES Lobatae castanea 17.20810000000 -96.88710000000 1801 185 779
ANDRES Lobatae castanea 16.83790000000 -96.90970000000 1801 193 839
ANDRES Lobatae castanea 16.84880000000 -96.92110000000 1801 189 858
ANDRES Lobatae castanea 16.24860000000 -96.56680000000 1801 175 1049
ANDRES Lobatae castanea 17.74690000000 -98.27970000000 1801 193 891
ANTERIOR Lobatae castanea 18.10670000000 -97.65170000000 1806 173 643
ANTERIOR Lobatae castanea 17.09170000000 -96.25830000000 1807 165 1099
ANTERIOR Lobatae castanea 17.17330000000 -96.75000000000 1816 182 735
ANDRES Lobatae castanea 17.06480000000 -96.59810000000 1866 177 693
ANDRES Lobatae castanea 17.82130000000 -97.14910000000 1867 177 698
ANTERIOR Lobatae castanea 16.57440000000 -96.93950000000 1886 183 954
ANDRES Lobatae castanea 16.69220000000 -96.61690000000 1961 173 757
ANDRES Lobatae castanea 16.94940000000 -96.84720000000 1903 179 806
ANDRES Lobatae castanea 17.05690000000 -96.20750000000 1907 151 1267
ANDRES Lobatae castanea 17.11970000000 -96.70560000000 1916 180 733
ANDRES Lobatae castanea 16.04330000000 -96.50750000000 1941 180 1218
ANTERIOR Lobatae castanea 17.97000000000 -97.20000000000 1943 157 733
ANDRES Lobatae castanea 17.16140000000 -97.87460000000 2001 177 1383
ANDRES Lobatae castanea 17.05660000000 -96.58680000000 1973 179 677
ANDRES Lobatae castanea 17.96320000000 -96.81690000000 1873 171 1655
ANTERIOR Lobatae castanea 17.58330000000 -97.95830000000 1957 190 821
ANDRES Lobatae castanea 16.28890000000 -96.30780000000 1961 163 1161
ANTERIOR Lobatae castanea 17.28670000000 -96.55000000000 1964 160 832
ANTERIOR Lobatae castanea 17.26670000000 -96.78330000000 1971 171 769
ANTERIOR Lobatae castanea 17.28330000000 -96.55000000000 1986 160 832
ANDRES Lobatae castanea 17.28190000000 -96.54080000000 1976 157 838
ANTERIOR Lobatae castanea 17.38330000000 -97.83330000000 1991 176 974
ANDRES Lobatae castanea 16.89330000000 -96.36360000000 1994 159 873
ANTERIOR Lobatae castanea 18.04360000000 -97.49560000000 0 0 0
ANDRES Lobatae castanea 17.35830000000 -96.93670000000 2001 166 725
ANTERIOR Lobatae castanea 17.23330000000 -96.76670000000 2001 170 770
ANDRES Lobatae castanea 16.87920000000 -96.33360000000 2001 157 918
ANDRES Lobatae castanea 17.11270000000 -96.58140000000 2001 166 774
ANTERIOR Lobatae castanea 17.35000000000 -97.70000000000 2001 169 981
ANDRES Lobatae castanea 17.30490000000 -97.72280000000 2001 169 1067
ANDRES Lobatae castanea 17.20920000000 -97.79190000000 2001 174 1198
ANDRES Lobatae castanea 17.30190000000 -98.11140000000 2001 179 1349
ANDRES Lobatae castanea 17.17390000000 -97.88360000000 2001 180 1377
ANDRES Lobatae castanea 17.25560000000 -96.49140000000 2005 153 945
ANTERIOR Lobatae castanea 16.64830000000 -96.62670000000 2031 157 977
ANDRES Lobatae castanea 17.33060000000 -96.87380000000 2012 165 751
ANTERIOR Lobatae castanea 17.25000000000 -96.53330000000 2014 157 830
ANTERIOR Lobatae castanea 16.23330000000 -96.71670000000 2078 159 1409
ANDRES Lobatae castanea 17.13890000000 -96.70280000000 2045 164 767
ANDRES Lobatae castanea 16.28110000000 -96.05640000000 2025 151 1288
ANTERIOR Lobatae castanea 16.91670000000 -96.85000000000 2020 178 814
ANTERIOR Lobatae castanea 17.35000000000 -97.73330000000 2030 168 1003
ANDRES Lobatae castanea 17.86390000000 -97.15970000000 2059 149 717
ANTERIOR Lobatae castanea 17.26670000000 -98.00000000000 2060 175 1329
ANDRES Lobatae castanea 16.79880000000 -97.06250000000 2152 174 999
ANDRES Lobatae castanea 16.77810000000 -97.06180000000 2065 179 994
ANDRES Lobatae castanea 17.29390000000 -96.44220000000 2075 147 1157
ANTERIOR Lobatae castanea 17.20000000000 -96.73330000000 2093 157 803
ANTERIOR Lobatae castanea 17.32810000000 -97.11870000000 2071 170 777
ANDRES Lobatae castanea 17.33860000000 -97.72330000000 2112 167 1011
ANDRES Lobatae castanea 17.88010000000 -97.22110000000 2117 157 633
ANDRES Lobatae castanea 16.28110000000 -96.31220000000 2118 158 1287
ANDRES Lobatae castanea 16.25830000000 -96.03420000000 2127 152 1288
ANDRES Lobatae castanea 17.31030000000 -96.44560000000 2140 154 1033
ANTERIOR Lobatae castanea 17.78390000000 -96.78420000000 2156 147 1171
ANTERIOR Lobatae castanea 17.29810000000 -98.12340000000 2158 166 1332
ANDRES Lobatae castanea 16.99510000000 -96.88720000000 2174 157 781
ANDRES Lobatae castanea 17.02610000000 -96.46970000000 2178 158 846
ANTERIOR Lobatae castanea 17.53330000000 -96.55330000000 2180 154 1370
ANDRES Lobatae castanea 16.27690000000 -96.31070000000 2201 155 1330
ANDRES Lobatae castanea 17.32670000000 -96.47690000000 2196 150 1092
ANDRES Lobatae castanea 17.46160000000 -98.04490000000 2201 168 1076
ANDRES Lobatae castanea 17.98110000000 -97.44180000000 2191 160 603
ANTERIOR Lobatae castanea 17.23330000000 -96.56670000000 2198 152 927
ANTERIOR Lobatae castanea 17.71670000000 -97.61670000000 2194 161 709
ANTERIOR Lobatae castanea 17.32330000000 -96.44000000000 2200 147 1200
ANDRES Lobatae castanea 17.32890000000 -96.77780000000 2201 161 786
ANTERIOR Lobatae castanea 17.72500000000 -97.32170000000 2201 156 564
ANTERIOR Lobatae castanea 17.81670000000 -97.41670000000 2201 154 585
ANDRES Lobatae castanea 17.78690000000 -97.49110000000 2201 154 632
ANTERIOR Lobatae castanea 17.78670000000 -97.49000000000 2201 154 632
ANDRES Lobatae castanea 17.70500000000 -97.38670000000 2201 152 691
ANTERIOR Lobatae castanea 17.66500000000 -97.47330000000 2201 159 638
ANTERIOR Lobatae castanea 17.53670000000 -97.22000000000 2201 155 684
ANDRES Lobatae castanea 17.37470000000 -96.90410000000 2201 159 749
ANDRES Lobatae castanea 17.75860000000 -97.10190000000 2201 151 723
ANDRES Lobatae castanea 17.34060000000 -97.73440000000 2201 167 1012
ANDRES Lobatae castanea 17.23310000000 -96.57390000000 2201 146 1011
ANDRES Lobatae castanea 17.23110000000 -96.57320000000 2201 154 884
ANDRES Lobatae castanea 17.23080000000 -96.57320000000 2201 154 884
ANDRES Lobatae castanea 17.06000000000 -96.40530000000 2201 149 1013
ANTERIOR Lobatae castanea 16.71670000000 -97.01670000000 2215 163 1037
ANDRES Lobatae castanea 16.71680000000 -97.01940000000 2201 163 1037
ANTERIOR Lobatae castanea 17.27500000000 -97.69170000000 2201 167 1038
ANTERIOR Lobatae castanea 17.26670000000 -97.68330000000 2201 168 1055
ANTERIOR Lobatae castanea 17.39830000000 -97.70330000000 2203 165 936
ANDRES Lobatae castanea 17.54860000000 -97.35580000000 2209 159 705
ANTERIOR Lobatae castanea 17.94170000000 -97.58830000000 2214 151 645
ANTERIOR Lobatae castanea 17.85000000000 -97.46810000000 2221 153 605
ANDRES Lobatae castanea 16.34220000000 -96.16890000000 2262 143 1277
ANDRES Lobatae castanea 17.27470000000 -98.08980000000 2248 164 1348
ANDRES Lobatae castanea 17.41940000000 -97.08940000000 2252 167 631
ANDRES Lobatae castanea 17.04080000000 -96.46970000000 2262 151 933
ANDRES Lobatae castanea 16.93360000000 -97.02140000000 2277 160 896
ANDRES Lobatae castanea 17.66440000000 -97.52360000000 2281 148 803
ANDRES Lobatae castanea 17.31940000000 -97.29780000000 2304 160 720
ANTERIOR Lobatae castanea 17.26670000000 -96.40000000000 2322 144 1226
ANTERIOR Lobatae castanea 16.93330000000 -97.00000000000 2322 156 876
ANTERIOR Lobatae castanea 16.93500000000 -97.01670000000 2297 161 886
ANTERIOR Lobatae castanea 16.91670000000 -96.86670000000 2349 159 831
ANDRES Lobatae castanea 16.20750000000 -96.53580000000 2383 150 1468
ANTERIOR Lobatae castanea 18.06670000000 -97.53330000000 0 0 0
ANTERIOR Lobatae castanea 17.05000000000 -96.46670000000 2382 138 1105
ANDRES Lobatae castanea 17.25030000000 -97.89140000000 2398 156 1288
ANDRES Lobatae castanea 17.27040000000 -96.42310000000 2398 145 1177
ANTERIOR Lobatae castanea 17.31670000000 -97.68330000000 2399 158 957
ANDRES Lobatae castanea 16.74400000000 -97.27690000000 2401 158 1178
ANDRES Lobatae castanea 17.58410000000 -97.19530000000 2401 153 704
ANDRES Lobatae castanea 17.69220000000 -97.41500000000 2401 146 780
ANDRES Lobatae castanea 17.68610000000 -97.41420000000 2401 146 782
ANDRES Lobatae castanea 17.59440000000 -97.19360000000 2401 150 754
ANTERIOR Lobatae castanea 17.56670000000 -97.41670000000 2401 150 800
ANDRES Lobatae castanea 17.53420000000 -97.49390000000 2401 148 853
ANDRES Lobatae castanea 17.56940000000 -97.50530000000 2401 148 849
ANDRES Lobatae castanea 17.31470000000 -97.68920000000 2401 155 992
ANDRES Lobatae castanea 16.92580000000 -97.60630000000 2401 156 1187
ANTERIOR Lobatae castanea 17.18330000000 -97.80000000000 2401 157 1228
ANDRES Lobatae castanea 17.26250000000 -97.98600000000 2403 151 1382
ANTERIOR Lobatae castanea 17.15000000000 -96.70000000000 2405 151 866
ANDRES Lobatae castanea 17.58440000000 -97.45560000000 2406 149 806
ANTERIOR Lobatae castanea 17.58270000000 -97.43760000000 2420 154 755
ANDRES Lobatae castanea 17.25360000000 -97.91110000000 2423 155 1326
ANDRES Lobatae castanea 17.31830000000 -96.40580000000 2432 140 1349
ANDRES Lobatae castanea 17.22880000000 -96.39280000000 2498 131 1409
ANDRES Lobatae castanea 16.78080000000 -97.10280000000 2424 151 1084
ANTERIOR Lobatae castanea 17.16670000000 -97.63330000000 2458 153 1044
ANTERIOR Lobatae castanea 17.61990000000 -97.41470000000 2466 144 859
ANTERIOR Lobatae castanea 16.33330000000 -96.16670000000 2410 139 1279
ANDRES Lobatae castanea 16.92830000000 -96.87140000000 2544 148 898
ANTERIOR Lobatae castanea 17.15000000000 -96.60000000000 2564 136 1112
ANDRES Lobatae castanea 17.83540000000 -97.54780000000 2571 144 755
ANTERIOR Lobatae castanea 17.08330000000 -96.46670000000 2601 130 1210
ANDRES Lobatae castanea 16.97000000000 -96.90080000000 2597 143 952
ANDRES Lobatae castanea 17.59000000000 -97.40220000000 2601 146 853
ANDRES Lobatae conspersa 16.19890000000 -97.51500000000 792 241 1574
ANDRES Lobatae conspersa 16.26000000000 -96.27830000000 2589 127 1262
ANDRES Lobatae conspersa 16.03220000000 -96.11020000000 1925 188 1312
ANDRES Lobatae conspersa 16.70500000000 -97.59500000000 2187 154 1359
ANDRES Lobatae conspersa 16.57690000000 -96.16500000000 1603 187 662
ANDRES Lobatae conspersa 16.92580000000 -97.60630000000 2401 156 1187
ANDRES Lobatae conspersa 16.94130000000 -97.59870000000 2401 161 1122
ANDRES Lobatae conspersa 16.88050000000 -97.57650000000 2265 158 1190
ANDRES Lobatae conspersa 16.32110000000 -95.83330000000 1218 193 1045
ANDRES Lobatae conspersa 16.31780000000 -95.82470000000 1220 205 1052
ANTERIOR Lobatae conspersa 17.09170000000 -96.25830000000 1807 165 1099
ANTERIOR Lobatae conspersa 16.45000000000 -97.00000000000 2003 174 1111
ANDRES Lobatae conspersa 16.72500000000 -94.14170000000 1001 218 1147
ANDRES Lobatae conspersa 16.48140000000 -94.21280000000 602 252 1646
ANDRES Lobatae conspersa 16.50900000000 -94.20110000000 986 219 1226
ANDRES Lobatae conspersa 16.51080000000 -94.21310000000 763 226 1270
ANDRES Lobatae conspersa 16.72610000000 -94.16470000000 1198 204 1275
ANDRES Lobatae conspersa 16.71170000000 -94.11030000000 1310 199 1298
ANDRES Lobatae conspersa 16.48880000000 -94.19950000000 920 230 1315
ANDRES Lobatae conspersa 16.30220000000 -96.30110000000 1815 169 966
ANDRES Lobatae conspersa 15.88000000000 -96.39610000000 800 223 2226
ANDRES Lobatae conspersa 15.96280000000 -96.07190000000 401 251 1310
ANDRES Lobatae conspersa 15.88140000000 -96.38750000000 566 241 1625
ANDRES Lobatae conspersa 16.88420000000 -97.65040000000 2378 162 1227
ANDRES Lobatae conspersa 16.69720000000 -97.43450000000 1381 219 1604
ANDRES Lobatae conspersa 16.70890000000 -97.40000000000 1288 203 1607
ANDRES Lobatae conspersa 16.68830000000 -97.32500000000 1669 178 1172
ANDRES Lobatae conspersa 16.46080000000 -97.04390000000 1638 202 1088
ANDRES Lobatae conspersa 16.54830000000 -95.94330000000 1295 202 923
ANDRES Lobatae conspersa 16.37060000000 -95.49420000000 718 231 936
ANDRES Lobatae conspersa 16.45610000000 -95.86000000000 991 228 813
ANDRES Lobatae conspersa 16.72210000000 -96.99780000000 2570 153 1057
ANDRES Lobatae conspersa 16.63030000000 -96.05530000000 958 223 738
ANDRES Lobatae conspersa 17.12500000000 -96.21250000000 1720 163 1287
ANDRES Lobatae conspersa 17.23510000000 -96.21960000000 1590 179 1528
ANDRES Lobatae conspersa 17.17640000000 -96.18810000000 1198 202 1145
ANDRES Lobatae conspersa 16.62830000000 -96.05280000000 859 236 634
ANDRES Lobatae conspersa 16.55140000000 -95.98580000000 1009 210 861
ANDRES Lobatae conspersa 16.54440000000 -95.95720000000 1369 187 920
ANDRES Lobatae conspersa 16.53780000000 -95.95690000000 1397 189 914
ANDRES Lobatae conspersa 16.54390000000 -95.95690000000 1388 187 920
ANDRES Lobatae conspersa 16.54670000000 -95.93670000000 1201 202 923
ANDRES Lobatae conspersa 16.54000000000 -95.83060000000 1442 201 1014
ANDRES Lobatae conspersa 16.54810000000 -96.96780000000 1604 192 950
ANDRES Lobatae conspersa 16.36190000000 -96.18920000000 2010 165 981
ANDRES Lobatae conspersa 16.55310000000 -96.06920000000 996 228 713
ANDRES Lobatae conspersa 16.21970000000 -96.03860000000 1786 171 1064
ANDRES Lobatae conspersa 16.55250000000 -95.81690000000 2006 164 1203
ANDRES Lobatae conspersa 16.22220000000 -95.89970000000 1154 209 1132
ANDRES Lobatae conspersa 16.30810000000 -95.84280000000 1402 198 1049
ANDRES Lobatae conspersa 16.31560000000 -95.82920000000 1393 213 1034
ANDRES Lobatae conspersa 16.29110000000 -96.06670000000 1484 184 860
ANDRES Lobatae conspersa 16.84390000000 -96.82080000000 1800 188 790
ANTERIOR Lobatae conspersa 16.03360000000 -96.06690000000 645 249 1260
ANTERIOR Lobatae conspersa 16.03360000000 -96.06640000000 645 249 1260
ANTERIOR Lobatae conspersa 16.41410000000 -94.03020000000 0 0 0
ANTERIOR Lobatae conspersa 16.66330000000 -96.09670000000 878 234 643
ANTERIOR Lobatae conspersa 16.65000000000 -96.08330000000 832 229 677
ANTERIOR Lobatae conspersa 16.50160000000 -94.12860000000 0 0 0
ANTERIOR Lobatae conspersa 16.67330000000 -96.10000000000 1011 229 668
ANTERIOR Lobatae conspersa 16.50000000000 -95.90000000000 958 220 854
ANTERIOR Lobatae conspersa 16.50000000000 -95.92000000000 801 221 839
ANTERIOR Lobatae conspersa 16.67330000000 -96.30830000000 1003 230 505
ANTERIOR Lobatae conspersa 16.69000000000 -96.19000000000 1001 229 596
ANTERIOR Lobatae conspersa 16.73330000000 -95.98330000000 1001 211 989
ANTERIOR Lobatae conspersa 16.55000000000 -96.07330000000 1021 217 765
ANTERIOR Lobatae conspersa 16.55020000000 -95.98660000000 1037 208 862
ANTERIOR Lobatae conspersa 16.45000000000 -96.13330000000 1208 210 773
ANTERIOR Lobatae conspersa 17.08330000000 -96.25000000000 1516 195 922
ANTERIOR Lobatae conspersa 17.24490000000 -96.20720000000 1202 190 1325
ANTERIOR Lobatae conspersa 16.55120000000 -95.95710000000 1198 197 918
ANTERIOR Lobatae conspersa 16.32060000000 -96.60330000000 1601 196 601
ANTERIOR Lobatae conspersa 16.81670000000 -96.88330000000 1603 204 789
ANTERIOR Lobatae conspersa 16.61670000000 -96.95000000000 1860 182 954
ANTERIOR Lobatae conspersa 16.46670000000 -97.01540000000 2079 177 1093
ANTERIOR Lobatae conspersa 16.23330000000 -96.71670000000 2078 159 1409
ANTERIOR Lobatae conspersa 17.48330000000 -97.51670000000 2209 158 775
ANTERIOR Lobatae conspersa 16.40000000000 -96.23330000000 2208 150 1211
ANTERIOR Lobatae conspersa 16.73140000000 -97.05580000000 2385 157 1083
ANDRES Lobatae conspersa 16.47720000000 -96.99250000000 1801 183 1033
ANDRES Lobatae conspersa 16.59250000000 -96.89360000000 1751 202 815
ANDRES Lobatae conspersa 17.05690000000 -96.20750000000 1907 151 1267
ANDRES Lobatae conspersa 16.69610000000 -96.78420000000 1601 199 729
ANTERIOR Lobatae conspersa 16.17800000000 -96.10180000000 2630 125 1365
ANTERIOR Lobatae conspersa 16.44500000000 -96.90000000000 1401 206 817
ANDRES Lobatae conspersa 16.74220000000 -94.17750000000 1428 197 1365
ANDRES Lobatae conspersa 16.68690000000 -97.12360000000 2008 177 1068
ANDRES Lobatae conzattii 16.28170000000 -97.14530000000 1578 198 1279
ANDRES Lobatae conzattii 16.23830000000 -96.86220000000 1615 194 909
ANDRES Lobatae conzattii 17.57140000000 -96.56530000000 1623 159 1256
ANDRES Lobatae conzattii 17.89500000000 -96.88760000000 1710 167 1103
ANDRES Lobatae conzattii 17.94890000000 -96.83810000000 1734 159 1328
ANTERIOR Lobatae conzattii 17.30000000000 -96.51670000000 1784 164 858
ANDRES Lobatae conzattii 16.89530000000 -96.26310000000 1790 170 771
ANTERIOR Lobatae conzattii 16.31890000000 -96.30140000000 1794 173 838
ANDRES Lobatae conzattii 16.89940000000 -96.64750000000 1801 179 697
ANDRES Lobatae conzattii 17.20810000000 -96.88710000000 1801 185 779
ANDRES Lobatae conzattii 17.28140000000 -96.93670000000 1801 185 775
ANDRES Lobatae conzattii 17.74690000000 -98.27970000000 1801 193 891
ANTERIOR Lobatae conzattii 17.30000000000 -97.85000000000 1801 183 919
ANDRES Lobatae conzattii 16.47720000000 -96.99250000000 1801 183 1033
ANDRES Lobatae conzattii 17.21530000000 -96.32780000000 1820 167 1108
ANDRES Lobatae conzattii 17.35930000000 -97.08380000000 1826 173 784
ANDRES Lobatae conzattii 16.85190000000 -96.83030000000 1894 180 814
ANDRES Lobatae conzattii 17.05690000000 -96.20750000000 1907 151 1267
ANDRES Lobatae conzattii 17.32300000000 -97.03280000000 1912 174 803
ANDRES Lobatae conzattii 16.94280000000 -96.27350000000 1961 158 981
ANTERIOR Lobatae conzattii 17.26670000000 -96.78330000000 1971 171 769
ANTERIOR Lobatae conzattii 17.35000000000 -98.00000000000 1993 178 1159
ANDRES Lobatae conzattii 16.45580000000 -97.00940000000 2001 164 1176
ANDRES Lobatae conzattii 17.42780000000 -96.96140000000 2001 165 692
ANDRES Lobatae conzattii 17.85170000000 -97.18060000000 2001 168 714
ANTERIOR Lobatae conzattii 17.31190000000 -97.09310000000 2001 167 721
ANTERIOR Lobatae conzattii 17.31340000000 -97.10040000000 2001 170 773
ANDRES Lobatae conzattii 16.83610000000 -96.35780000000 2001 163 790
ANDRES Lobatae conzattii 17.42310000000 -97.93100000000 2000 173 1039
ANDRES Lobatae conzattii 17.31470000000 -97.71820000000 2001 167 1034
ANTERIOR Lobatae conzattii 17.31670000000 -97.71670000000 2005 167 1025
ANTERIOR Lobatae conzattii 16.45000000000 -97.00000000000 2003 174 1111
ANTERIOR Lobatae conzattii 17.34640000000 -97.88110000000 2005 171 1115
ANTERIOR Lobatae conzattii 16.23330000000 -97.13330000000 2013 172 1305
ANDRES Lobatae conzattii 16.29170000000 -96.29000000000 2019 172 906
ANDRES Lobatae conzattii 18.16890000000 -96.93390000000 2022 154 1581
ANTERIOR Lobatae conzattii 17.35000000000 -97.73330000000 2030 168 1003
ANTERIOR Lobatae conzattii 17.21670000000 -96.30000000000 2043 149 1281
ANDRES Lobatae conzattii 17.29390000000 -96.44220000000 2075 147 1157
ANTERIOR Lobatae conzattii 16.13330000000 -96.30000000000 2088 158 1449
ANDRES Lobatae conzattii 17.58440000000 -96.58270000000 2088 158 1322
ANTERIOR Lobatae conzattii 17.13330000000 -96.61670000000 2138 162 778
ANDRES Lobatae conzattii 17.31030000000 -96.44560000000 2140 154 1033
ANDRES Lobatae conzattii 17.32390000000 -96.46440000000 2150 161 929
ANDRES Lobatae conzattii 17.55830000000 -96.55080000000 2201 142 1436
ANDRES Lobatae conzattii 17.31250000000 -97.79040000000 2196 165 1076
ANDRES Lobatae conzattii 17.33610000000 -97.72940000000 2199 167 1012
ANDRES Lobatae conzattii 17.33770000000 -97.72640000000 2163 167 1011
ANDRES Lobatae conzattii 17.32890000000 -96.77780000000 2201 161 786
ANTERIOR Lobatae conzattii 17.80000000000 -97.47000000000 2201 154 614
ANTERIOR Lobatae conzattii 17.25000000000 -96.55830000000 2201 150 970
ANDRES Lobatae conzattii 17.34600000000 -97.73530000000 2201 164 986
ANTERIOR Lobatae conzattii 17.28330000000 -97.70000000000 2201 166 1006
ANDRES Lobatae conzattii 17.23310000000 -96.57390000000 2201 146 1011
ANDRES Lobatae conzattii 17.34670000000 -97.79720000000 2201 164 1051
ANTERIOR Lobatae conzattii 17.85840000000 -97.45040000000 2203 153 590
ANDRES Lobatae conzattii 17.31420000000 -96.44060000000 2251 147 1166
ANDRES Lobatae conzattii 17.36780000000 -97.61420000000 2277 156 886
ANTERIOR Lobatae conzattii 17.26670000000 -96.40000000000 2322 144 1226
ANTERIOR Lobatae conzattii 17.31670000000 -97.66670000000 2252 164 931
ANDRES Lobatae conzattii 17.33840000000 -97.97080000000 2376 162 1215
ANDRES Lobatae conzattii 17.32390000000 -97.65750000000 2396 164 919
ANDRES Lobatae conzattii 17.27040000000 -96.42310000000 2398 145 1177
ANTERIOR Lobatae conzattii 17.15000000000 -96.70000000000 2405 151 866
ANDRES Lobatae conzattii 17.25360000000 -97.91110000000 2423 155 1326
ANDRES Lobatae conzattii 16.19330000000 -96.50970000000 2428 137 1230
ANDRES Lobatae conzattii 17.14530000000 -96.61190000000 2434 153 864
