ID Seccion Especie pca_1 pca_2
467 Quercus glabrescens -2.554216569007465 4.780323828580849
468 Quercus glaucoides -0.769427667107714 -1.6145967150398355
469 Quercus glaucoides -1.9612285423815894 -1.6112442793230803
470 Quercus greggii -2.733187788499503 -0.8216596651723186
471 Quercus laeta -2.733187788499503 -0.8216596651723186
472 Quercus laeta -2.9955745387435906 -0.3092587739000116
473 Quercus macdougallii -2.481071606848455 5.104978668891131
474 Quercus macdougallii -2.4794594734647193 3.3201847880783393
475 Quercus macdougallii -2.479412185977181 3.3201203342382457
476 Quercus macdougallii -1.842784051646363 9.378021083702881
477 Quercus magnoliifolia -1.2845518487130503 -1.4056865681823618
478 Quercus magnoliifolia -1.1724948668917945 -1.398742766958935
479 Quercus magnoliifolia -0.4165307635409148 -3.038571239501827
480 Quercus magnoliifolia -0.9897199901627605 -1.4723358762252576
481 Quercus obtusata -1.6675885960858194 -1.1570173738086713
482 Quercus obtusata -2.9938894418059405 -0.31104851078812157
483 Quercus obtusata -1.8201641071157892 -1.2444945383998978
484 Quercus oleoides 7.83761217244692 3.9602838261330957
485 Quercus rugosa -2.559406668452836 4.781898509818721
486 Quercus rugosa -2.733187788499503 -0.8216596651723186
487 Quercus splendens -2.7801084168118506 -0.9329116236134423
488 Lobatae acutifolia -1.1738214141183387 2.3178623830188876
489 Lobatae acutifolia -0.7479811780918306 -2.7578662022518814
490 Lobatae affinis -1.294740021828943 2.4110553607502174
491 Lobatae affinis -2.559406668452836 4.781898509818721
492 Lobatae affinis -2.554216569007465 4.780323828580849
493 Lobatae affinis -2.566665528605855 4.4706403190609825
494 Lobatae candicans -1.1711240346231184 2.3172881875749334
495 Lobatae candicans -1.1738214141183387 2.3178623830188876
496 Lobatae candicans -1.294740021828943 2.4110553607502174
497 Lobatae castanea -2.7685359509343517 -0.9304432168014826
498 Lobatae castanea -2.733187788499503 -0.8216596651723186
499 Lobatae castanea -3.0255226120825243 -0.3421431767439186
500 Lobatae conzattii -1.294740021828943 2.4110553607502174
501 Lobatae crassifolia -1.1711240346231184 2.3172881875749334
502 Lobatae crassifolia -1.294740021828943 2.4110553607502174
503 Lobatae crassifolia -2.733187788499503 -0.8216596651723186
504 Lobatae crassifolia -1.8179660469040264 2.723155860618031
505 Lobatae crassifolia -1.9155296327598568 3.542891270303969
506 Lobatae crassifolia -1.887343261225595 4.053101625962984
507 Lobatae crassifolia -2.4787163524329796 4.74975291058806
508 Lobatae crassifolia -2.559406668452836 4.781898509818721
509 Lobatae crassifolia -2.554216569007465 4.780323828580849
510 Lobatae elliptica 7.83761217244692 3.9602838261330957
511 Lobatae elliptica -0.30600186252672223 0.5181477594138592
512 Lobatae elliptica -0.8836038789731976 1.8563597249497623
513 Lobatae elliptica -1.1711240346231184 2.3172881875749334
514 Lobatae elliptica -1.294740021828943 2.4110553607502174
515 Lobatae grahamii -1.2845518487130503 -1.4056865681823618
516 Lobatae grahamii -2.9691220101095364 -0.3678377870077395
517 Lobatae grahamii -2.6285609470177316 -1.1522592105746639
518 Lobatae grahamii -2.733187788499503 -0.8216596651723186
519 Lobatae grahamii -2.8413828558249157 -0.864088857014627
520 Lobatae grahamii -3.0255226120825243 -0.3421431767439186
521 Lobatae grahamii -2.7801084168118506 -0.9329116236134423
522 Lobatae grahamii -2.9085038664916048 -0.6265093374885943
523 Lobatae grahamii -1.6675885960858194 -1.1570173738086713
524 Lobatae grahamii -1.1724948668917945 -1.398742766958935
525 Lobatae grahamii -3.1826066723229918 0.27403435478669114
526 Lobatae grahamii -2.941048036825454 -0.5157201510171102
527 Lobatae grahamii -2.937976323676918 -0.5161250693014492
528 Lobatae grahamii -2.997646958016753 -0.3077806963845747
529 Lobatae grahamii -2.9610624969308756 -0.5116877943092683
530 Lobatae laurina -1.294740021828943 2.4110553607502174
531 Lobatae laurina -2.4702604008625895 4.746445895111094
532 Lobatae laurina -2.4787163524329796 4.74975291058806
533 Lobatae laurina -2.554216569007465 4.780323828580849
534 Lobatae sapotiifolia 7.83761217244692 3.9602838261330957
535 Lobatae skinneri 0.011928350601565314 3.4520229230925152
536 Quercus frutex -2.5229271677387133 -1.3638106419338003
537 Quercus frutex -2.585964422461282 -1.3063399659115529
538 Quercus frutex -2.5859735697668915 -1.3063133930293267
539 Quercus frutex -2.612570188333833 -1.2352002737725847
540 Quercus frutex -2.5866177753352337 -1.3067752939577524
541 Quercus glaucescens 7.1602270932872925 4.003969970639617
542 Quercus glaucescens 8.1720363051863 4.2384721435606565
543 Quercus glaucoides 2.56154118105951 0.10455734325950392
544 Quercus glaucoides -0.9639304295718949 1.9873908108494895
545 Quercus laeta -2.647546994223401 -1.1180229385825868
546 Quercus liebmannii -2.5859186859332373 -1.3064728303226825
547 Quercus macdougallii -0.9639304295718949 1.9873908108494895
548 Quercus macdougallii -1.0615227299575312 1.653082119006356
549 Quercus magnoliifolia -1.600351146077785 -1.1512930507168755
550 Quercus magnoliifolia -1.4317838804149168 -2.155344122862678
551 Quercus microphylla -2.6181656227048213 -1.4424477511785905
552 Quercus microphylla -2.812945529762844 -0.8887976183811388
553 Quercus microphylla -2.5866177753352337 -1.3067752939577524
554 Quercus microphylla -2.6125610410282234 -1.2352268466548109
555 Quercus oleoides 8.954034973196569 4.274876523307425
556 Quercus oleoides 9.44179418936216 4.33317214453864
557 Quercus polymorpha 0.33797258385578904 -0.06761774954609427
558 Quercus polymorpha 0.44332363145519826 -0.6212401239330857
559 Quercus polymorpha 0.9821557019930737 0.14820149742885366
560 Quercus segoviensis 0.4603758614814154 0.034570440366331646
561 Quercus segoviensis -0.6461601575246545 0.7590438269062983
562 Quercus segoviensis -0.9369358862306346 1.976544582345409
563 Quercus segoviensis -1.0163064653886038 1.3686984819232344
564 Lobatae acutifolia -0.9639304295718949 1.9873908108494895
565 Lobatae acutifolia 0.11247888577715907 0.3118175515511558
566 Lobatae acutifolia -0.9369358862306346 1.976544582345409
567 Lobatae affinis -0.9639304295718949 1.9873908108494895
568 Lobatae candicans -0.9369358862306346 1.976544582345409
569 Lobatae castanea -0.9369358862306346 1.976544582345409
570 Lobatae crassifolia -0.9369358862306346 1.976544582345409
571 Lobatae crassifolia -0.9639304295718949 1.9873908108494895
572 Lobatae grahamii -2.064515979940054 -0.9673872797492736
573 Lobatae grahamii -1.669303040181962 -1.1143400199905287
574 Lobatae grahamii -1.596106029885335 -1.3339548877514846
575 Lobatae grahamii -2.622768401612366 -1.2047736275891165
576 Lobatae grahamii -2.812945529762844 -0.8887976183811388
577 Lobatae grahamii -2.64744156253188 -1.1176729722655339
578 Lobatae grahamii -1.665334535717711 -1.117761764735627
579 Lobatae grahamii -2.8127990144217563 -0.888785748188321
580 Lobatae grahamii -2.7692580833400333 -1.0946029962341979
581 Lobatae laurina -0.9369358862306346 1.976544582345409
582 Lobatae ocoteifolia -0.9369358862306346 1.976544582345409
583 Lobatae sapotiifolia 7.1602270932872925 4.003969970639617
584 Lobatae sapotiifolia 7.391041051225658 3.9395255634199238
585 Lobatae skinneri 4.660949287305294 3.936805502263005
586 Quercus corrugata -1.9103655040155985 3.856599514499236
587 Quercus deserticola -2.576336486197257 -1.2817272201056307
588 Quercus deserticola -2.682538540068626 -1.1762504499895456
589 Quercus glabrescens -2.794657115352532 5.6560601093731835
590 Quercus glaucoides -2.794657115352532 5.6560601093731835
591 Quercus glaucoides -1.2825046564750229 -2.06598640260742
592 Quercus glaucoides 1.1329384431351508 -3.572755510280511
593 Quercus laeta -2.629402424505657 -1.2677101480135775
594 Quercus macdougallii -2.583960890117244 2.921716963014049
595 Quercus macdougallii -2.6344746345546857 2.940596739230268
596 Quercus microphylla -2.397532882007462 -1.427872905076074
597 Quercus obtusata -2.8977061724973376 -0.6894263450249907
598 Quercus obtusata -2.576336486197257 -1.2817272201056307
599 Quercus obtusata -2.8638092934231403 -0.7011509787101583
600 Quercus oleoides 9.081451119912465 4.932559766521633
601 Quercus rugosa -2.6138971601691847 5.705068209658874
602 Quercus rugosa -3.0053420418530092 -0.04090694500717337
603 Lobatae acutifolia -3.041405276728512 -0.22682594247640328
604 Lobatae candicans -0.827177586100643 -1.9703751610893387
605 Lobatae conspersa -2.500194798116956 -1.382697365755815
606 Lobatae crassifolia -2.480219174646381 6.285743061417615
607 Lobatae sapotiifolia 9.403712257812757 1.6920777907611453
608 Lobatae sapotiifolia 9.403678612057963 1.6918838671236844
609 Lobatae trinitatis -1.9531581640051936 3.872012379750141
610 Lobatae trinitatis -1.2196177479859045 3.7400504870310334
611 Quercus deserticola -2.0151236088583975 -1.5574472915436655
612 Quercus glabrescens -2.6297539950566393 5.539464379194224
613 Quercus glaucescens 8.862178176785926 4.050552955694432
614 Quercus glaucescens 9.47585723717858 3.4593123876613707
615 Quercus glaucescens 10.033072936819888 3.0728496036437027
616 Quercus glaucoides -0.0642570361535228 -0.5380306540479909
617 Quercus glaucoides -1.6344374437051068 -1.7513720322457025
618 Quercus glaucoides 1.464146874878321 -3.472485140283249
619 Quercus lancifolia 4.489160737359392 5.891011150357995
620 Quercus leiophylla 4.489160737359392 5.891011150357995
621 Quercus macdougallii -2.6297539950566393 5.539464379194224
622 Quercus macdougallii -2.6871458285714724 6.225210221808123
623 Quercus obtusata -2.6297539950566393 5.539464379194224
624 Quercus rugosa -2.6297539950566393 5.539464379194224
625 Lobatae acutifolia -1.6344374437051068 -1.7513720322457025
626 Lobatae acutifolia -2.5322213000854514 -1.5196042427805467
627 Lobatae castanea -1.6344374437051068 -1.7513720322457025
628 Lobatae crassifolia -2.6297539950566393 5.539464379194224
629 Lobatae elliptica 1.2774101259776405 -3.5993024797643884
630 Lobatae grahamii -2.7274812492979272 -1.1123089700991995
631 Lobatae laurina -2.814857898769892 3.8848203081389454
632 Lobatae laurina -2.6297539950566393 5.539464379194224
633 Lobatae laurina -2.704434182968539 6.232420218365861
634 Lobatae sapotiifolia 8.862178176785926 4.050552955694432
635 Quercus glabrescens -2.9068047359063254 4.70075372565431
636 Quercus glabrescens -2.85453257685319 4.679446517495745
637 Quercus glabrescens -1.7055607681038794 6.264255885500513
638 Quercus glabrescens -2.813454284971978 5.342413584137106
639 Quercus glaucoides 0.4666539223817575 -3.1239705745920037
640 Quercus glaucoides -2.032761755418872 -1.251050839320527
641 Quercus laeta -2.510679476096824 -0.8867278857255001
642 Quercus laeta -2.5106282944335816 -0.8844703368813583
643 Quercus lancifolia 5.7139141673387455 2.0872241988919127
644 Quercus lancifolia 5.776997415981838 2.190708434856251
645 Quercus liebmannii -1.2494324337404203 -2.1618931594175903
646 Quercus magnoliifolia -2.116408893542291 -1.2013239496685446
647 Quercus obtusata 1.484586951976907 -3.19964530180026
648 Quercus obtusata -1.6761808936682556 -1.5199631037294736
649 Quercus obtusata -2.510679476096824 -0.8867278857255001
650 Quercus oleoides 6.206740001191242 1.903677597876655
651 Lobatae acatenangensis -3.1619473576630663 4.422270107694771
652 Lobatae acutifolia -0.739546005046855 -2.3121760494591044
653 Lobatae acutifolia -2.8968031899347446 3.5341520979081613
654 Lobatae candicans -2.287403536012998 1.945976382046183
655 Lobatae castanea -2.5133679857483178 -1.4619521818061834
656 Lobatae conzattii -2.032761755418872 -1.251050839320527
657 Lobatae conzattii -1.231376613264481 -1.9363269256368907
658 Lobatae elliptica 5.7324684799819945 2.0799481222433234
659 Lobatae grahamii -2.5133679857483178 -1.4619521818061834
660 Lobatae laurina -2.8968031899347446 3.5341520979081613
661 Lobatae laurina -3.1619473576630663 4.422270107694771
662 Lobatae sapotiifolia 5.776997415981838 2.190708434856251
663 Lobatae skinneri 4.842973171575806 3.7955929866081592
664 Lobatae trinitatis -1.247113241341202 2.3250654188837596
665 Quercus corrugata 3.1557988486052126 2.3993999182227297
666 Quercus glabrescens -2.799893989540514 5.5296317621256605
667 Quercus laeta -2.373676636994643 -0.8727058136565955
668 Quercus laeta -2.3992819319757763 -0.785250487867209
669 Quercus leiophylla 3.1557988486052126 2.3993999182227297
670 Quercus liebmannii -2.512012107439663 -1.2089354162213726
671 Quercus liebmannii -2.65102885188617 -1.024001729995151
672 Quercus magnoliifolia -2.1934514255481 -1.1187842828735184
673 Quercus obtusata -2.193318710391094 -1.1189510715115751
674 Quercus obtusata -2.3658208638753875 -0.8771130413525884
675 Quercus obtusata -2.288652537174599 -1.2029624586169823
676 Quercus obtusata -2.2845521649472196 -0.6334864929453522
677 Lobatae acutifolia -1.9149731676081532 -1.5409527005281363
678 Lobatae acutifolia -2.2286160296240585 -1.2433517049192715
679 Lobatae candicans -1.2730415566518258 -1.6875437080992148
680 Lobatae castanea -1.428316350892157 -1.76981362908059
681 Lobatae castanea -2.198204425383385 -0.9538231590233462
682 Lobatae castanea -2.288652537174599 -1.2029624586169823
683 Lobatae conzattii -2.642799326119858 -1.0278347781763117
684 Lobatae crassifolia -2.3992819319757763 -0.785250487867209
685 Lobatae crassifolia -2.6746554726899925 6.562704506611196
686 Lobatae delgadoana -2.842087168707949 3.595181622381188
687 Lobatae elliptica 1.0060419957393438 -3.1238836591718897
688 Lobatae elliptica -2.3736887277678926 -0.8723790256080057
689 Lobatae elliptica -2.3992819319757763 -0.785250487867209
690 Lobatae grahamii -2.193318710391094 -1.1189510715115751
691 Lobatae grahamii -1.1848383248277776 -1.7330970158034933
692 Lobatae grahamii -1.2730415566518258 -1.6875437080992148
693 Lobatae laurina -2.9200458064272476 3.6265461901147424
694 Lobatae ocoteifolia 0.4377486519077416 2.907755806129196
695 Lobatae ocoteifolia -2.842087168707949 3.595181622381188
696 Lobatae trinitatis 1.7631606938990507 5.861007961578187
697 Quercus corrugata -1.0577154432936626 2.3835017164234857
698 Quercus corrugata -0.3232852739552674 1.9028228701585714
699 Quercus glabrescens -1.936600265317091 0.8561728399158736
700 Quercus glaucescens 6.244226284998561 2.265120230428401
701 Quercus glaucescens 6.2502226423045055 2.794667054462245
702 Quercus glaucoides -1.9909844950341942 -1.1788411298330104
703 Quercus laeta -0.6263795681465177 -2.6260669514341
704 Quercus laeta -2.3672239888681124 -0.8466296086458929
705 Quercus laeta -2.523524181455691 -0.5218226285005997
706 Quercus leiophylla -0.3232852739552674 1.9028228701585714
707 Quercus magnoliifolia -1.345090713360717 -1.5404789733871436
708 Quercus magnoliifolia -2.039116869950182 -0.9688267372699225
709 Quercus magnoliifolia -2.446006219663906 -1.431072086659076
710 Quercus magnoliifolia -1.5224522375214506 -1.491036900900883
711 Quercus magnoliifolia -2.3672239888681124 -0.8466296086458929
712 Quercus magnoliifolia -1.351438496686325 -1.5424029580783083
713 Quercus obtusata -1.526515309186366 -1.4578877576839058
714 Quercus obtusata -2.0225035715204105 -1.3952613615519498
715 Quercus obtusata -2.340233739793031 -0.029814544844442712
716 Quercus obtusata -2.3296243636628606 -0.0344660253748793
717 Quercus obtusata -1.7774067252630736 0.3556568041196103
718 Quercus obtusata -1.076383615976669 -1.700958149014639
719 Quercus obtusata -1.345044976832672 -1.540611837798274
720 Quercus obtusata -1.5224522375214506 -1.491036900900883
721 Quercus obtusata -1.5206942982867835 -1.4917643885393168
722 Quercus rugosa -2.8944776139230632 -0.7585330635888559
723 Quercus rugosa -2.495859207958761 -0.504401309977725
724 Lobatae acutifolia -1.9784374304824133 1.1826034266523011
725 Lobatae acutifolia -1.7774067252630736 0.3556568041196103
726 Lobatae acutifolia -1.9909844950341942 -1.1788411298330104
727 Lobatae acutifolia -1.06992921581823 -1.7235459358528626
728 Lobatae acutifolia -3.122129178989051 0.8903631023745833
729 Lobatae acutifolia -2.8944776139230632 -0.7585330635888559
730 Lobatae acutifolia -1.9086201498592577 -1.452930732536294
731 Lobatae acutifolia -1.0700284436717822 -1.723622259885777
732 Lobatae acutifolia -2.6584274064852993 -0.9299088748677077
733 Lobatae candicans 2.3964139274281293 3.3838735270159277
734 Lobatae candicans -1.8227938938434611 -1.0835950285659421
735 Lobatae candicans -1.5224522375214506 -1.491036900900883
736 Lobatae castanea -1.8358929805108097 -1.3027895029653158
737 Lobatae castanea -1.688737936155017 -1.5727671273976975
738 Lobatae castanea -1.9086201498592577 -1.452930732536294
739 Lobatae castanea -2.0225035715204105 -1.3952613615519498
740 Lobatae castanea -2.110738875953508 -1.3012243734475142
741 Lobatae conzattii -0.6661532054746627 -2.0091455227451553
742 Lobatae conzattii -0.6270243324089796 -2.1840493814402873
743 Lobatae conzattii -1.5224522375214506 -1.491036900900883
744 Lobatae conzattii -1.9086201498592577 -1.452930732536294
745 Lobatae conzattii -2.1428022126564397 -1.218302189140254
746 Lobatae conzattii -2.1270396624511947 -1.2231472270721784
747 Lobatae conzattii -2.176958819474837 -1.1401755979528065
748 Lobatae conzattii -2.242593881219752 -0.8606372425992447
749 Lobatae conzattii -2.3296243636628606 -0.0344660253748793
750 Lobatae crassifolia -1.7495041936118938 -1.4827228048070258
751 Lobatae crassifolia -2.176958819474837 -1.1401755979528065
752 Lobatae crassifolia -2.3468499136879704 -0.8782698892692935
753 Lobatae crassifolia -2.3672239888681124 -0.8466296086458929
754 Lobatae crassifolia -2.8944776139230632 -0.7585330635888559
755 Lobatae crassifolia -2.7751070356003793 0.6192020272177934
756 Lobatae crassifolia -3.122129178989051 0.8903631023745833
757 Lobatae elliptica -2.143032287804814 -1.2172692413472075
758 Lobatae elliptica -2.242593881219752 -0.8606372425992447
759 Lobatae elliptica -2.3153749875542258 -0.711145595684726
760 Lobatae elliptica -2.3672239888681124 -0.8466296086458929
761 Lobatae elliptica -2.495859207958761 -0.504401309977725
762 Lobatae elliptica -2.7055396241586043 -0.3020343166940779
763 Lobatae grahamii -1.345090713360717 -1.5404789733871436
764 Lobatae grahamii -1.8358929805108097 -1.3027895029653158
765 Lobatae laurina -1.0577154432936626 2.3835017164234857
766 Lobatae laurina -1.9782943132452109 -1.410976308272824
767 Lobatae laurina -2.8944776139230632 -0.7585330635888559
768 Lobatae trinitatis -0.37852790075037496 2.9830561528889423
769 Lobatae trinitatis -0.3232852739552674 1.9028228701585714
770 Quercus corrugata -0.6949663917930655 2.721552364064307
771 Quercus glabrescens -1.9889045961697958 3.253210157448907
772 Quercus glaucoides -0.7698824728714386 -1.9808727430925557
773 Quercus glaucoides -1.9197584512909895 -1.0038499249638977
774 Quercus glaucoides -1.7527555660606002 -1.1349715621323475
775 Quercus glaucoides -0.9710533089197754 0.505530924218154
776 Quercus glaucoides -2.415260304252757 2.418066803895192
777 Quercus laeta -2.1401311055981904 -0.5199446078826189
778 Quercus laeta -1.7862558069559933 -1.407350324870129
779 Quercus leiophylla -0.6949663917930655 2.721552364064307
780 Quercus liebmannii -0.1966061411062266 -2.321352401057036
781 Quercus liebmannii -2.4461644817705306 -0.8711600863441208
782 Quercus liebmannii -1.6391847482151436 -0.8170232518612309
783 Quercus magnoliifolia -1.689870517386504 -1.6351098230318128
784 Quercus magnoliifolia -1.7285695413309028 -1.3435589162446833
785 Quercus magnoliifolia -1.7516928412703932 -1.1345416590264759
786 Quercus magnoliifolia -1.7149211838958685 -1.2906468994620937
787 Quercus magnoliifolia -2.1949152857070597 -0.22463061112381208
788 Quercus magnoliifolia -2.0207923228315634 -1.1292259556099669
789 Quercus magnoliifolia -1.9298488991818132 -1.6308824179295671
790 Quercus magnoliifolia -0.7590221801234718 -2.5711940341427613
791 Quercus magnoliifolia -0.27838331797376187 -2.323581262165891
792 Quercus obtusata -2.1401311055981904 -0.5199446078826189
793 Quercus obtusata -0.7938595729144301 -1.648406738186368
794 Quercus obtusata -1.952846424449846 -0.769026728408246
795 Quercus obtusata -0.7590221801234718 -2.5711940341427613
796 Quercus obtusata -0.4806098031607063 -1.793233261483552
797 Quercus obtusata -1.7709163845441478 -1.1862319474270338
798 Quercus obtusata -1.731634152732524 -1.342411185414556
799 Quercus rugosa -2.041648605266086 2.0312053400831442
800 Quercus rugosa -2.522197777522368 1.0662203729969795
801 Quercus rugosa -2.9392481500231606 0.6004879761434979
802 Quercus rugosa -2.9085059282164174 0.5960095043210868
803 Quercus rugosa -1.963122571397848 -0.9944299630042176
804 Quercus rugosa -1.8447246200905436 -1.365909894274748
805 Quercus rugosa -2.7651142105059083 -0.07417777778181153
806 Quercus segoviensis -1.8799716915833047 1.3229144117696954
807 Quercus segoviensis -1.6544781089396587 2.015647005492644
808 Quercus segoviensis -1.606096660917155 1.2825354765602344
809 Lobatae acutifolia -1.716756792947679 1.3173196050927614
810 Lobatae acutifolia -0.7590221801234718 -2.5711940341427613
811 Lobatae candicans 1.9100523056683592 4.606787836425645
812 Lobatae candicans -0.7590221801234718 -2.5711940341427613
813 Lobatae candicans -1.8642819308489667 1.316149118947834
814 Lobatae candicans -2.428464508330177 -1.1699682081734935
815 Lobatae candicans -2.6772761829559264 -0.35419694576510974
816 Lobatae candicans -2.6275376702082363 -0.7494502196587972
817 Lobatae candicans -2.697287107534294 -0.5552468800731672
818 Lobatae castanea -0.7698824728714386 -1.9808727430925557
819 Lobatae castanea -1.6561814751442225 -1.3983863754088308
820 Lobatae castanea -0.7938595729144301 -1.648406738186368
821 Lobatae castanea -1.9197584512909895 -1.0038499249638977
822 Lobatae castanea -2.166931766249781 -1.613937870825835
823 Lobatae castanea -1.8642819308489667 1.316149118947834
824 Lobatae castanea -2.0112922925598307 1.2618719289712106
825 Lobatae castanea -2.0073570714967497 1.939235709643765
826 Lobatae castanea -2.165672735779335 -0.37893031622910595
827 Lobatae castanea -2.609220738422105 -1.2734433857077625
828 Lobatae castanea -2.697287107534294 -0.5552468800731672
829 Lobatae castanea -2.7651142105059083 -0.07417777778181153
830 Lobatae castanea -2.6462570874714095 3.1033281200052025
831 Lobatae conzattii -1.2187722174944475 -1.6307140403983988
832 Lobatae conzattii -1.747808905094689 -1.5875346792439997
833 Lobatae conzattii -1.8039972352562226 -1.579560148563014
834 Lobatae conzattii -1.7862558069559933 -1.407350324870129
835 Lobatae conzattii -1.5638263038230167 -1.653257341870498
836 Lobatae conzattii -1.8642819308489667 1.316149118947834
837 Lobatae conzattii -1.606096660917155 1.2825354765602344
838 Lobatae conzattii -2.0207923228315634 -1.1292259556099669
839 Lobatae conzattii -2.165672735779335 -0.37893031622910595
840 Lobatae conzattii -1.7012876100199559 2.1274351190876186
841 Lobatae conzattii -2.6772761829559264 -0.35419694576510974
842 Lobatae conzattii -2.5382733870019845 -1.0938471913729424
843 Lobatae conzattii -2.4394261454499415 2.4285406740546605
844 Lobatae conzattii -2.8665037442778467 0.5809927979012054
845 Lobatae crassifolia -0.7590221801234718 -2.5711940341427613
846 Lobatae crassifolia -1.7862558069559933 -1.407350324870129
847 Lobatae crassifolia -1.5638263038230167 -1.653257341870498
848 Lobatae crassifolia -1.8880950852816414 0.9927329773007978
849 Lobatae crassifolia -1.8447246200905436 -1.365909894274748
850 Lobatae crassifolia -1.1779283628620256 0.7474810751661003
851 Lobatae crassifolia -1.7166620595212605 1.317627733721005
852 Lobatae crassifolia -2.2472227129589455 -1.2163969992657788
853 Lobatae crassifolia -2.697287107534294 -0.5552468800731672
854 Lobatae crassifolia -1.9889045961697958 3.253210157448907
855 Lobatae elliptica 1.9100523056683592 4.606787836425645
856 Lobatae elliptica -0.7590221801234718 -2.5711940341427613
857 Lobatae elliptica 0.40861613900138344 -2.217495509619805
858 Lobatae elliptica -2.0207923228315634 -1.1292259556099669
859 Lobatae elliptica 0.27581433892025914 -2.125932224574867
860 Lobatae elliptica -2.6462570874714095 3.1033281200052025
861 Lobatae grahamii -2.2733644025630815 -1.6346836309540238
862 Lobatae grahamii -2.287964215134659 -1.6552681150833284
863 Lobatae grahamii -0.3521881595534414 -1.7894254696360499
864 Lobatae grahamii 0.44324493453703945 -2.281227130324021
865 Lobatae laurina -2.6462570874714095 3.1033281200052025
866 Lobatae laurina -2.9392481500231606 0.6004879761434979
867 Lobatae laurina -3.2498941453392503 1.106400427533834
868 Lobatae ocoteifolia 1.2510178143036916 3.0353303963117892
869 Lobatae scytophylla 0.4548803236239229 5.431139055819725
870 Lobatae scytophylla -2.2971528894531406 2.452414386873246
871 Lobatae scytophylla -2.3079149374769736 2.386145499684059
872 Lobatae scytophylla -2.6462570874714095 3.1033281200052025
873 Lobatae trinitatis -1.9889045961697958 3.253210157448907
874 Quercus corrugata 2.95191267699913 6.971117712402757
875 Quercus glabrescens -2.2529844450325545 3.262877155168695
876 Quercus glaucoides -0.5312323767108926 -2.051078500930801
877 Quercus glaucoides -1.4000302868728152 0.13329334122860953
878 Quercus glaucoides -1.3179529378957586 -1.4485969111985348
879 Quercus glaucoides -0.4083160722380775 -2.1616540394833454
880 Quercus glaucoides -1.2317447085532698 -0.10279507827814499
881 Quercus laeta -1.9493775641219764 -1.3924913111331987
882 Quercus laeta -1.9364801779846004 -1.3696733649105557
883 Quercus laeta -1.5480683187790887 -1.3623498112522336
884 Quercus laeta -1.26710756849661 -1.562855503139739
885 Quercus laeta -1.0793567027471969 -1.883959421544147
886 Quercus magnoliifolia -1.6941635817737124 -1.338779590837404
887 Quercus magnoliifolia -1.7971638042871816 -1.5587239926738707
888 Quercus magnoliifolia -1.8799965818051967 -0.7192357515125699
889 Quercus magnoliifolia -0.1291374221530112 -2.4774829549983934
890 Quercus magnoliifolia -1.639221604768488 -1.0337031975328685
891 Quercus obtusata -1.7971638042871816 -1.5587239926738707
892 Quercus obtusata -1.5480683187790887 -1.3623498112522336
893 Quercus obtusata -0.973396773033801 -1.9702679099951552
894 Quercus obtusata -0.7440412943529263 -1.6028848641008182
895 Quercus obtusata -1.0236770982252148 -1.4846435985090178
896 Quercus obtusata -1.3179529378957586 -1.4485969111985348
897 Quercus obtusata -0.5515808754506533 -2.00630813857973
898 Quercus obtusata -0.48572921328827 -1.6992718812527645
899 Quercus obtusata -1.2872528832747705 -1.2867461255290036
900 Quercus obtusata -1.6941635817737124 -1.338779590837404
901 Quercus obtusata -1.6975070539446229 -1.3374608745854288
902 Quercus rugosa -1.1097971536849107 0.6776886524648216
903 Quercus rugosa -2.506532807640982 2.2670917963267585
904 Quercus segoviensis -1.1097971536849107 0.6776886524648216
905 Quercus segoviensis -1.2356966085719707 -0.10208083110131491
906 Quercus segoviensis -1.2317447085532698 -0.10279507827814499
907 Lobatae acutifolia -1.6983597410819806 -0.6379977134294568
908 Lobatae acutifolia -1.9488690171782814 -1.3915624064003516
909 Lobatae acutifolia -1.930106582800111 -1.3817719480870077
910 Lobatae acutifolia -1.9009461942753962 -1.4516104728114383
911 Lobatae acutifolia -2.771289332776555 3.1947017696883155
912 Lobatae acutifolia -1.002700487734974 -1.7126803874093064
913 Lobatae acutifolia -2.309015271736247 -0.9594669795458992
914 Lobatae acutifolia -0.9229933340566154 -2.0233182697628243
915 Lobatae affinis -2.771289332776555 3.1947017696883155
916 Lobatae candicans 3.5297910427172807 6.774751066728549
917 Lobatae candicans -0.5515808754506533 -2.00630813857973
918 Lobatae candicans 2.95191267699913 6.971117712402757
919 Lobatae candicans -1.379289515922421 -1.5586730206900552
920 Lobatae candicans -1.3207337483495818 -1.574003439095036
921 Lobatae candicans -1.2193129795140862 -1.310199589683127
922 Lobatae candicans -0.7759385628700305 -1.5924096578966718
923 Lobatae candicans -2.771289332776555 3.1947017696883155
924 Lobatae castanea -1.3597670247730262 0.0018546342709786412
925 Lobatae castanea -1.639221604768488 -1.0337031975328685
926 Lobatae castanea -1.2317447085532698 -0.10279507827814499
927 Lobatae castanea -1.4000302868728152 0.13329334122860953
928 Lobatae castanea -0.48572921328827 -1.6992718812527645
929 Lobatae castanea -1.1097971536849107 0.6776886524648216
930 Lobatae castanea -1.2872528832747705 -1.2867461255290036
931 Lobatae castanea -1.9364801779846004 -1.3696733649105557
932 Lobatae castanea -1.9493775641219764 -1.3924913111331987
933 Lobatae castanea -1.6983597410819806 -0.6379977134294568
934 Lobatae castanea -2.771289332776555 3.1947017696883155
